order_purchase_timestamp,observed,trend,seasonal,resid
2018-10-01,80.38,59.28,3070.6555624414905,-3049.5555624414906
2018-10-02,0.0,59.28,2503.115103725894,-2562.3951037258944
2018-10-03,197.55,39.70428571428572,1866.4200641691205,-1708.5743498834063
2018-10-04,0.0,39.70428571428572,880.4085317015885,-920.1128174158741
2018-10-05,0.0,28.22142857142857,176.7240122210692,-204.94544079249775
2018-10-06,0.0,28.22142857142857,-4720.841792973737,4692.620364402308
2018-10-07,0.0,0.0,-3776.4814812854247,3776.4814812854247
2018-10-08,0.0,0.0,3070.6555624414905,-3070.6555624414905
2018-10-09,0.0,0.0,2503.115103725894,-2503.115103725894
2018-10-10,0.0,0.0,1866.4200641691205,-1866.4200641691205
2018-10-11,0.0,0.0,880.4085317015885,-880.4085317015885
2018-10-12,0.0,0.0,176.7240122210692,-176.7240122210692
2018-10-13,0.0,31.718571428571426,-4720.841792973737,4689.1232215451655
2018-10-14,0.0,44.53428571428571,-3776.4814812854247,3731.947195571139
2018-10-15,0.0,,3070.6555624414905,
2018-10-16,222.03,,2503.115103725894,
2018-10-17,89.71,,1866.4200641691205,
